numberIndependentVariables,"""=""",9,,,,,,,,,,,,
velocity,elevator,aileron,rudder,p,q,r,alpha,beta,Cx,Cy,Cz,Cl,Cm,Cn
100,20,0,30,0,30,30,-10,8,0.000984495,0.001354579,-0.023408481,-0.000256464,-0.007044397,-0.000186705
100,20,0,30,0,30,30,-5,-8,0.001714416,0.001703545,-0.022738017,-0.000189564,-0.006843122,-0.000235978
100,20,0,30,0,30,30,-5,-6,0.001672491,0.001640516,-0.022817337,-0.000197875,-0.006867826,-0.000228234
100,20,0,30,0,30,30,-5,-4,0.001628081,0.001577151,-0.022898188,-0.000206242,-0.006892937,-0.000220455
100,20,0,30,0,30,30,-5,-2,0.001581195,0.001513449,-0.022980566,-0.000214663,-0.006918457,-0.000212638
100,20,0,30,0,30,30,-5,0,0.001531844,0.001449409,-0.023064466,-0.000223137,-0.006944387,-0.000204786
100,20,0,30,0,30,30,-5,2,0.001416161,0.001434054,-0.023155036,-0.000231568,-0.006972004,-0.00020174
100,20,0,30,0,30,30,-5,4,0.001297587,0.001418486,-0.023246945,-0.00024002,-0.006999991,-0.000198659
100,20,0,30,0,30,30,-5,6,0.001176119,0.001402712,-0.023340183,-0.000248493,-0.007028347,-0.000195544
100,20,0,30,0,30,30,-5,8,0.001051751,0.00138674,-0.023434741,-0.000256984,-0.007057073,-0.000192395
100,20,0,30,0,30,30,0,-8,0.001780892,0.001738841,-0.022765025,-0.000190022,-0.006856032,-0.000242073
100,20,0,30,0,30,30,0,-6,0.001738964,0.001675559,-0.022844161,-0.000198334,-0.00688067,-0.000234293
100,20,0,30,0,30,30,0,-4,0.001694551,0.001611941,-0.022924829,-0.000206702,-0.006905717,-0.000226477
100,20,0,30,0,30,30,0,-2,0.001647663,0.001547985,-0.023007024,-0.000215124,-0.006931172,-0.000218624
100,20,0,30,0,30,30,0,0,0.001598308,0.001483691,-0.023090741,-0.000223599,-0.006957036,-0.000210736
100,20,0,30,0,30,30,0,2,0.001482618,0.00146809,-0.023181133,-0.00023203,-0.00698459,-0.000207654
100,20,0,30,0,30,30,0,4,0.001364038,0.001452274,-0.023272864,-0.000240484,-0.007012514,-0.000204537
100,20,0,30,0,30,30,0,6,0.001242563,0.001436252,-0.023365926,-0.000248957,-0.007040807,-0.000201385
100,20,0,30,0,30,30,0,8,0.001118188,0.001420031,-0.023460307,-0.00025745,-0.007069469,-0.0001982
100,20,0,30,0,30,30,5,-8,0.001808497,0.001808805,-0.022802501,-0.000189681,-0.006870324,-0.000252676
100,20,0,30,0,30,30,5,-6,0.001766519,0.001745303,-0.022881651,-0.000197993,-0.006894963,-0.000244864
100,20,0,30,0,30,30,5,-4,0.001722056,0.001681464,-0.022962334,-0.000206362,-0.00692001,-0.000237015
100,20,0,30,0,30,30,5,-2,0.001675119,0.001617287,-0.023044545,-0.000214784,-0.006945466,-0.00022913
100,20,0,30,0,30,30,5,0,0.001625715,0.001552772,-0.023128279,-0.000223259,-0.006971332,-0.000221209
100,20,0,30,0,30,30,5,2,0.001509971,0.001536957,-0.023218695,-0.000231691,-0.006998889,-0.000218095
100,20,0,30,0,30,30,5,4,0.001391337,0.001520927,-0.023310451,-0.000240145,-0.007026816,-0.000214946
100,20,0,30,0,30,30,5,6,0.001269807,0.001504691,-0.023403538,-0.000248619,-0.007055112,-0.000211763
100,20,0,30,0,30,30,5,8,0.001145379,0.001488255,-0.023497945,-0.000257112,-0.007083778,-0.000208545
100,20,0,30,0,30,30,10,-8,0.001835129,0.001879046,-0.022839095,-0.000189306,-0.006884262,-0.000263286
100,20,0,30,0,30,30,10,-6,0.001793102,0.001815322,-0.02291826,-0.000197618,-0.006908902,-0.000255442
100,20,0,30,0,30,30,10,-4,0.00174859,0.001751262,-0.022998958,-0.000205986,-0.006933949,-0.000247561
100,20,0,30,0,30,30,10,-2,0.001701603,0.001686865,-0.023081185,-0.000214409,-0.006959406,-0.000239644
100,20,0,30,0,30,30,10,0,0.001652149,0.001622127,-0.023164935,-0.000222885,-0.006985273,-0.00023169
100,20,0,30,0,30,30,10,2,0.001536351,0.001606098,-0.023255375,-0.000231317,-0.007012833,-0.000228544
100,20,0,30,0,30,30,10,4,0.001417662,0.001589853,-0.023347155,-0.000239771,-0.007040763,-0.000225363
100,20,0,30,0,30,30,10,6,0.001296079,0.001573402,-0.023440267,-0.000248246,-0.007069062,-0.000222147
100,20,0,30,0,30,30,10,8,0.001171596,0.001556752,-0.0235347,-0.000256739,-0.007097732,-0.000218898
100,20,0,30,0,30,30,15,-8,0.00185615,0.001943892,-0.022871691,-0.000189026,-0.006896526,-0.000273157
100,20,0,30,0,30,30,15,-6,0.001814075,0.001879971,-0.022950878,-0.000197338,-0.006921169,-0.000265283
100,20,0,30,0,30,30,15,-4,0.001769516,0.001815715,-0.023031599,-0.000205706,-0.00694622,-0.000257373
100,20,0,30,0,30,30,15,-2,0.001722482,0.00175112,-0.02311385,-0.000214129,-0.006971681,-0.000249427
100,20,0,30,0,30,30,15,0,0.001672982,0.001686185,-0.023197626,-0.000222604,-0.006997553,-0.000241444
100,20,0,30,0,30,30,15,2,0.001557132,0.001669965,-0.023288097,-0.000231036,-0.007025118,-0.000238269
100,20,0,30,0,30,30,15,4,0.001438392,0.001653529,-0.023379909,-0.00023949,-0.007053054,-0.000235058
100,20,0,30,0,30,30,15,6,0.001316757,0.001636887,-0.023473053,-0.000247965,-0.00708136,-0.000231814
100,20,0,30,0,30,30,15,8,0.001192223,0.001620045,-0.023567521,-0.000256458,-0.007110036,-0.000228535
100,20,0,30,0,30,30,20,-8,0.00187182,0.002003215,-0.022900525,-0.00018885,-0.00690721,-0.000282277
100,20,0,30,0,30,30,20,-6,0.001829701,0.001939123,-0.022979743,-0.000197162,-0.00693186,-0.000274377
100,20,0,30,0,30,30,20,-4,0.001785097,0.001874693,-0.023060496,-0.000205529,-0.006956918,-0.00026644
100,20,0,30,0,30,30,20,-2,0.001738019,0.001809925,-0.02314278,-0.00021395,-0.006982387,-0.000258467
100,20,0,30,0,30,30,20,0,0.001688474,0.001744818,-0.02322659,-0.000222425,-0.007008265,-0.000250458
100,20,0,30,0,30,30,20,2,0.001572576,0.001728431,-0.023317099,-0.000230856,-0.00703584,-0.000247257
100,20,0,30,0,30,30,20,4,0.001453788,0.001711828,-0.023408951,-0.00023931,-0.007063785,-0.000244021
100,20,0,30,0,30,30,20,6,0.001332105,0.001695018,-0.023502136,-0.000247784,-0.0070921,-0.00024075
100,20,0,30,0,30,30,20,8,0.001207521,0.001678009,-0.023596644,-0.000256277,-0.007120786,-0.000237445
100,20,0,30,90,-30,-30,-20,-8,0.060305394,-0.003617474,-0.02654032,-0.000135352,-0.007400676,0.00059489
100,20,0,30,90,-30,-30,-20,-6,0.060366704,-0.003362588,-0.026403097,-0.000122612,-0.007389011,0.000559447
100,20,0,30,90,-30,-30,-20,-4,0.060427832,-0.003107552,-0.026267076,-0.000109884,-0.007377341,0.000523983
100,20,0,30,90,-30,-30,-20,-2,0.060488778,-0.002852365,-0.026132255,-9.72E-05,-0.007365665,0.000488499
100,20,0,30,90,-30,-30,-20,0,0.060549541,-0.002597028,-0.02599863,-8.45E-05,-0.007353981,0.000452996
100,20,0,30,90,-30,-30,-20,2,0.060468865,-0.00245494,-0.026245363,-7.37E-05,-0.007436045,0.000429114
100,20,0,30,90,-30,-30,-20,4,0.060388157,-0.002313009,-0.026493201,-6.28E-05,-0.007518079,0.000405256
100,20,0,30,90,-30,-30,-20,6,0.060307418,-0.002171236,-0.026742148,-5.20E-05,-0.007600082,0.000381422
100,20,0,30,90,-30,-30,-20,8,0.060226648,-0.00202962,-0.026992206,-4.11E-05,-0.007682056,0.000357612
100,20,0,30,90,-30,-30,-15,-8,0.060330148,-0.003595563,-0.026327824,-0.000139059,-0.00732778,0.000587324
100,20,0,30,90,-30,-30,-15,-6,0.060391501,-0.003340598,-0.026190625,-0.000126316,-0.007316126,0.000551872
100,20,0,30,90,-30,-30,-15,-4,0.060452671,-0.003085484,-0.026054631,-0.000113584,-0.007304467,0.000516401
100,20,0,30,90,-30,-30,-15,-2,0.06051366,-0.002830219,-0.025919835,-0.000100864,-0.007292802,0.000480909
100,20,0,30,90,-30,-30,-15,0,0.060574467,-0.002574805,-0.025786236,-8.82E-05,-0.007281129,0.000445398
100,20,0,30,90,-30,-30,-15,2,0.060493834,-0.00243264,-0.026032991,-7.73E-05,-0.007363203,0.000421508
100,20,0,30,90,-30,-30,-15,4,0.06041317,-0.002290634,-0.026280851,-6.65E-05,-0.007445247,0.000397643
100,20,0,30,90,-30,-30,-15,6,0.060332475,-0.002148786,-0.02652982,-5.57E-05,-0.007527261,0.000373801
100,20,0,30,90,-30,-30,-15,8,0.060251749,-0.002007096,-0.026779901,-4.48E-05,-0.007609245,0.000349984
100,20,0,30,90,-30,-30,-10,-8,0.060350136,-0.003579581,-0.026111433,-0.000142934,-0.007253198,0.000580522
100,20,0,30,90,-30,-30,-10,-6,0.06041153,-0.003324531,-0.025974259,-0.000130187,-0.007241554,0.000545061
100,20,0,30,90,-30,-30,-10,-4,0.060472742,-0.003069332,-0.025838289,-0.000117452,-0.007229905,0.000509581
100,20,0,30,90,-30,-30,-10,-2,0.060533773,-0.002813984,-0.025703519,-0.000104728,-0.00721825,0.000474081
100,20,0,30,90,-30,-30,-10,0,0.060594621,-0.002558486,-0.025569945,-9.20E-05,-0.007206588,0.000438561
100,20,0,30,90,-30,-30,-10,2,0.06051403,-0.002416239,-0.025816721,-8.12E-05,-0.007288672,0.000414662
100,20,0,30,90,-30,-30,-10,4,0.060433409,-0.002274151,-0.026064601,-7.04E-05,-0.007370725,0.000390788
100,20,0,30,90,-30,-30,-10,6,0.060352756,-0.002132222,-0.026313591,-5.95E-05,-0.007452748,0.000366939
100,20,0,30,90,-30,-30,-10,8,0.060272073,-0.001990452,-0.026563693,-4.86E-05,-0.007534742,0.000343114
100,20,0,30,90,-30,-30,-5,-8,0.06036525,-0.003569625,-0.025891134,-0.000146986,-0.007176921,0.000574489
100,20,0,30,90,-30,-30,-5,-6,0.060426683,-0.003314483,-0.025753983,-0.000134236,-0.007165286,0.000539019
100,20,0,30,90,-30,-30,-5,-4,0.060487935,-0.003059193,-0.025618037,-0.000121497,-0.007153647,0.000503529
100,20,0,30,90,-30,-30,-5,-2,0.060549005,-0.002803755,-0.025483292,-0.000108769,-0.007142002,0.000468019
100,20,0,30,90,-30,-30,-5,0,0.060609894,-0.002548168,-0.025349742,-9.61E-05,-0.007130351,0.00043249
100,20,0,30,90,-30,-30,-5,2,0.060529344,-0.002405833,-0.025596536,-8.52E-05,-0.007212443,0.000408582
100,20,0,30,90,-30,-30,-5,4,0.060448764,-0.002263657,-0.025844436,-7.44E-05,-0.007294505,0.000384699
100,20,0,30,90,-30,-30,-5,6,0.060368153,-0.002121641,-0.026093446,-6.35E-05,-0.007376538,0.000360841
100,20,0,30,90,-30,-30,-5,8,0.060287512,-0.001979786,-0.026343568,-5.26E-05,-0.007458541,0.000337006
100,20,0,30,90,-30,-30,0,-8,0.060379657,-0.003559909,-0.025670758,-0.000151086,-0.00710059,0.000568446
100,20,0,30,90,-30,-30,0,-6,0.06044113,-0.003304675,-0.025533632,-0.000138332,-0.007088965,0.000532967
100,20,0,30,90,-30,-30,0,-4,0.060502422,-0.003049295,-0.02539771,-0.00012559,-0.007077336,0.000497467
100,20,0,30,90,-30,-30,0,-2,0.060563532,-0.002793767,-0.025262988,-0.000112859,-0.007065701,0.000461948
100,20,0,30,90,-30,-30,0,0,0.060624461,-0.002538091,-0.025129464,-0.000100139,-0.00705406,0.00042641
100,20,0,30,90,-30,-30,0,2,0.060543952,-0.002395668,-0.025376277,-8.93E-05,-0.007136161,0.000402493
100,20,0,30,90,-30,-30,0,4,0.060463413,-0.002253404,-0.025624197,-7.85E-05,-0.007218233,0.000378601
100,20,0,30,90,-30,-30,0,6,0.060382843,-0.002111302,-0.025873226,-6.76E-05,-0.007300274,0.000354733
100,20,0,30,90,-30,-30,0,8,0.060302244,-0.00196936,-0.026123369,-5.67E-05,-0.007382287,0.00033089
100,20,0,30,90,-30,-30,5,-8,0.060284175,-0.003682535,-0.025817609,-0.000158337,-0.007145437,0.000579838
100,20,0,30,90,-30,-30,5,-6,0.06034558,-0.003427273,-0.025680437,-0.000145581,-0.007133793,0.000544357
100,20,0,30,90,-30,-30,5,-4,0.060406805,-0.003171865,-0.025544471,-0.000132837,-0.007122145,0.000508856
100,20,0,30,90,-30,-30,5,-2,0.06046785,-0.002916309,-0.025409707,-0.000120103,-0.007110491,0.000473335
100,20,0,30,90,-30,-30,5,0,0.060528714,-0.002660604,-0.025276139,-0.000107381,-0.007098831,0.000437795
100,20,0,30,90,-30,-30,5,2,0.060448141,-0.002518151,-0.025522905,-9.66E-05,-0.007180912,0.000413877
100,20,0,30,90,-30,-30,5,4,0.060367539,-0.002375858,-0.025770777,-8.57E-05,-0.007262964,0.000389983
100,20,0,30,90,-30,-30,5,6,0.060286907,-0.002233726,-0.026019759,-7.48E-05,-0.007344987,0.000366113
100,20,0,30,90,-30,-30,5,8,0.060206246,-0.002091754,-0.026269856,-6.39E-05,-0.007426981,0.000342269
100,20,0,30,90,-30,-30,10,-8,0.060189387,-0.003805875,-0.025964544,-0.000165641,-0.007190363,0.000591271
100,20,0,30,90,-30,-30,10,-6,0.060250725,-0.003550585,-0.025827328,-0.000152882,-0.007178699,0.000555789
100,20,0,30,90,-30,-30,10,-4,0.060311884,-0.003295149,-0.025691318,-0.000140135,-0.007167031,0.000520286
100,20,0,30,90,-30,-30,10,-2,0.060372863,-0.003039564,-0.025556509,-0.000127399,-0.007155358,0.000484765
100,20,0,30,90,-30,-30,10,0,0.060433662,-0.002783831,-0.025422899,-0.000114674,-0.007143679,0.000449223
100,20,0,30,90,-30,-30,10,2,0.060353026,-0.002641349,-0.025669616,-0.000103854,-0.007225741,0.000425303
100,20,0,30,90,-30,-30,10,4,0.060272361,-0.002499026,-0.025917441,-9.30E-05,-0.007307773,0.000401407
100,20,0,30,90,-30,-30,10,6,0.060191667,-0.002356864,-0.026166376,-8.21E-05,-0.007389776,0.000377536
100,20,0,30,90,-30,-30,10,8,0.060110944,-0.002214862,-0.026416426,-7.12E-05,-0.007471751,0.000353689
100,20,0,30,90,-30,-30,15,-8,0.060099461,-0.003923852,-0.026115407,-0.000172849,-0.007237004,0.000601944
100,20,0,30,90,-30,-30,15,-6,0.060160734,-0.003668541,-0.025978147,-0.000160088,-0.00722532,0.000566461
100,20,0,30,90,-30,-30,15,-4,0.060221827,-0.003413083,-0.025842093,-0.000147339,-0.007213634,0.000530958
100,20,0,30,90,-30,-30,15,-2,0.060282742,-0.003157476,-0.025707242,-0.000134601,-0.007201942,0.000495436
100,20,0,30,90,-30,-30,15,0,0.060343478,-0.00290172,-0.025573589,-0.000121873,-0.007190245,0.000459894
100,20,0,30,90,-30,-30,15,2,0.060262779,-0.002759214,-0.025820259,-0.000111051,-0.007272287,0.000435973
100,20,0,30,90,-30,-30,15,4,0.060182052,-0.002616868,-0.026068038,-0.000100201,-0.0073543,0.000412076
100,20,0,30,90,-30,-30,15,6,0.060101297,-0.002474681,-0.026316927,-8.93E-05,-0.007436285,0.000388204
100,20,0,30,90,-30,-30,15,8,0.060020515,-0.002332655,-0.026566932,-7.84E-05,-0.007518241,0.000364356
100,20,0,30,90,-30,-30,20,-8,0.060014286,-0.004036297,-0.026270186,-0.000179954,-0.007285348,0.000611843
100,20,0,30,90,-30,-30,20,-6,0.060075494,-0.003780971,-0.026132883,-0.000167191,-0.007273646,0.00057636
100,20,0,30,90,-30,-30,20,-4,0.060136525,-0.003525496,-0.025996787,-0.00015444,-0.007261941,0.000540857
100,20,0,30,90,-30,-30,20,-2,0.060197377,-0.003269873,-0.025861894,-0.000141699,-0.007250231,0.000505335
100,20,0,30,90,-30,-30,20,0,0.060258051,-0.003014101,-0.0257282,-0.000128969,-0.007238516,0.000469793
100,20,0,30,90,-30,-30,20,2,0.060177291,-0.002871578,-0.025974825,-0.000118144,-0.007320539,0.000445872
100,20,0,30,90,-30,-30,20,4,0.060096504,-0.002729213,-0.026222558,-0.000107292,-0.007402534,0.000421975
100,20,0,30,90,-30,-30,20,6,0.060015689,-0.002587009,-0.026471403,-9.64E-05,-0.0074845,0.000398103
100,20,0,30,90,-30,-30,20,8,0.059934847,-0.002444964,-0.026721364,-8.55E-05,-0.007566438,0.000374255
100,20,0,30,90,-30,0,-20,-8,0.064542251,-0.003222994,-0.025593384,-0.000144385,-0.007019459,0.000544919
100,20,0,30,90,-30,0,-20,-6,0.064610752,-0.002941629,-0.02543145,-0.000132565,-0.006998895,0.000505456
100,20,0,30,90,-30,0,-20,-4,0.064678376,-0.002660072,-0.025270602,-0.000120753,-0.006978294,0.000465966
100,20,0,30,90,-30,0,-20,-2,0.064745123,-0.002378322,-0.025110837,-0.00010895,-0.006957655,0.00042645
100,20,0,30,90,-30,0,-20,0,0.064810993,-0.002096378,-0.024952151,-9.72E-05,-0.006936976,0.000386906
100,20,0,30,90,-30,0,-20,2,0.064716514,-0.001947482,-0.025239399,-8.74E-05,-0.007033506,0.000361735
100,20,0,30,90,-30,0,-20,4,0.064621311,-0.001798735,-0.025527628,-7.76E-05,-0.00712997,0.000336586
100,20,0,30,90,-30,0,-20,6,0.064525383,-0.001650138,-0.025816841,-6.78E-05,-0.007226369,0.000311461
100,20,0,30,90,-30,0,-20,8,0.06442873,-0.001501691,-0.026107042,-5.79E-05,-0.007322703,0.000286359
100,20,0,30,90,-30,0,-15,-8,0.064567818,-0.003205505,-0.025382315,-0.000148176,-0.006947157,0.000537993
100,20,0,30,90,-30,0,-15,-6,0.064636384,-0.002924107,-0.02522042,-0.000136352,-0.006926611,0.00049853
100,20,0,30,90,-30,0,-15,-4,0.064704072,-0.002642515,-0.025059612,-0.000124537,-0.006906028,0.000459039
100,20,0,30,90,-30,0,-15,-2,0.064770884,-0.002360731,-0.024899886,-0.000112731,-0.006885406,0.000419522
100,20,0,30,90,-30,0,-15,0,0.064836818,-0.002078753,-0.02474124,-0.000100933,-0.006864745,0.000379978
100,20,0,30,90,-30,0,-15,2,0.064742403,-0.001929823,-0.025028525,-9.12E-05,-0.006961291,0.000354806
100,20,0,30,90,-30,0,-15,4,0.064647263,-0.001781042,-0.02531679,-8.14E-05,-0.007057772,0.000329656
100,20,0,30,90,-30,0,-15,6,0.064551398,-0.001632411,-0.02560604,-7.16E-05,-0.007154188,0.00030453
100,20,0,30,90,-30,0,-15,8,0.064454809,-0.00148393,-0.025896277,-6.17E-05,-0.007250539,0.000279427
100,20,0,30,90,-30,0,-10,-8,0.06458894,-0.003194097,-0.025167628,-0.000152139,-0.006873294,0.000531851
100,20,0,30,90,-30,0,-10,-6,0.064657572,-0.002912659,-0.025005775,-0.000140312,-0.006852766,0.000492386
100,20,0,30,90,-30,0,-10,-4,0.064725326,-0.002631028,-0.024845008,-0.000128493,-0.0068322,0.000452894
100,20,0,30,90,-30,0,-10,-2,0.064792204,-0.002349204,-0.024685323,-0.000116684,-0.006811597,0.000413376
100,20,0,30,90,-30,0,-10,0,0.064858205,-0.002067187,-0.024526718,-0.000104882,-0.006790954,0.00037383
100,20,0,30,90,-30,0,-10,2,0.064763855,-0.001918217,-0.024814041,-9.51E-05,-0.006887518,0.000348656
100,20,0,30,90,-30,0,-10,4,0.06466878,-0.001769397,-0.025102344,-8.53E-05,-0.006984017,0.000323506
100,20,0,30,90,-30,0,-10,6,0.06457298,-0.001620727,-0.025391632,-7.55E-05,-0.00708045,0.000298378
100,20,0,30,90,-30,0,-10,8,0.064476457,-0.001472206,-0.025681907,-6.56E-05,-0.007176819,0.000273274
100,20,0,30,90,-30,0,-5,-8,0.064605506,-0.003188865,-0.024949308,-0.000156284,-0.00679786,0.000526497
100,20,0,30,90,-30,0,-5,-6,0.064674206,-0.002907382,-0.024787497,-0.000144453,-0.006777351,0.00048703
100,20,0,30,90,-30,0,-5,-4,0.064742029,-0.002625706,-0.024626773,-0.000132631,-0.006756804,0.000447536
100,20,0,30,90,-30,0,-5,-2,0.064808975,-0.002343838,-0.024467132,-0.000120818,-0.00673622,0.000408016
100,20,0,30,90,-30,0,-5,0,0.064875043,-0.002061775,-0.02430857,-0.000109013,-0.006715596,0.000368468
100,20,0,30,90,-30,0,-5,2,0.06478076,-0.001912761,-0.024595932,-9.92E-05,-0.006812178,0.000343292
100,20,0,30,90,-30,0,-5,4,0.064685752,-0.001763896,-0.024884275,-8.94E-05,-0.006908695,0.00031814
100,20,0,30,90,-30,0,-5,6,0.06459002,-0.001615182,-0.025173602,-7.96E-05,-0.007005147,0.00029301
100,20,0,30,90,-30,0,-5,8,0.064493563,-0.001466617,-0.025463916,-6.98E-05,-0.007101534,0.000267904
100,20,0,30,90,-30,0,0,-8,0.064621369,-0.003183869,-0.024730905,-0.000160478,-0.006722371,0.000521132
100,20,0,30,90,-30,0,0,-6,0.064690136,-0.002902342,-0.024569138,-0.000148644,-0.00670188,0.000481663
100,20,0,30,90,-30,0,0,-4,0.064758027,-0.002620621,-0.024408457,-0.000136818,-0.006681353,0.000442167
100,20,0,30,90,-30,0,0,-2,0.064825041,-0.002338707,-0.024248859,-0.000125002,-0.006660787,0.000402645
100,20,0,30,90,-30,0,0,0,0.064891178,-0.0020566,-0.02409034,-0.000113193,-0.006640182,0.000363095
100,20,0,30,90,-30,0,0,2,0.064796961,-0.001907542,-0.024377741,-0.000103421,-0.006736783,0.000337917
100,20,0,30,90,-30,0,0,4,0.06470202,-0.001758633,-0.024666124,-9.36E-05,-0.006833318,0.000312763
100,20,0,30,90,-30,0,0,6,0.064606354,-0.001609873,-0.02495549,-8.38E-05,-0.006929789,0.000287631
100,20,0,30,90,-30,0,0,8,0.064509964,-0.001461264,-0.025245845,-7.39E-05,-0.007026194,0.000262523
100,20,0,30,90,-30,0,5,-8,0.064530514,-0.003304731,-0.024881151,-0.000167642,-0.006768794,0.000532316
100,20,0,30,90,-30,0,5,-6,0.064599251,-0.003023145,-0.024719372,-0.000155804,-0.006748299,0.000492843
100,20,0,30,90,-30,0,5,-4,0.064667112,-0.002741366,-0.02455868,-0.000143974,-0.006727767,0.000453343
100,20,0,30,90,-30,0,5,-2,0.064734095,-0.002459394,-0.02439907,-0.000132153,-0.006707196,0.000413817
100,20,0,30,90,-30,0,5,0,0.064800201,-0.002177228,-0.02424054,-0.00012034,-0.006686587,0.000374263
100,20,0,30,90,-30,0,5,2,0.064705953,-0.002028112,-0.024527927,-0.000110563,-0.006783182,0.000349081
100,20,0,30,90,-30,0,5,4,0.064610981,-0.001879145,-0.024816294,-0.000100755,-0.006879712,0.000323922
100,20,0,30,90,-30,0,5,6,0.064515283,-0.001730327,-0.025105646,-9.09E-05,-0.006976177,0.000298786
100,20,0,30,90,-30,0,5,8,0.064418862,-0.00158166,-0.025395985,-8.10E-05,-0.007072577,0.000273673
100,20,0,30,90,-30,0,10,-8,0.064440353,-0.003426312,-0.025031489,-0.00017486,-0.006815297,0.000543542
100,20,0,30,90,-30,0,10,-6,0.06450906,-0.003144667,-0.024869698,-0.000163017,-0.006794797,0.000504065
100,20,0,30,90,-30,0,10,-4,0.06457689,-0.002862829,-0.024708994,-0.000151183,-0.00677426,0.000464561
100,20,0,30,90,-30,0,10,-2,0.064643844,-0.002580799,-0.024549373,-0.000139357,-0.006753685,0.00042503
100,20,0,30,90,-30,0,10,0,0.064709919,-0.002298574,-0.024390831,-0.00012754,-0.00673307,0.000385472
100,20,0,30,90,-30,0,10,2,0.06461564,-0.0021494,-0.024678202,-0.000117759,-0.006829661,0.000360286
100,20,0,30,90,-30,0,10,4,0.064520636,-0.002000375,-0.024966555,-0.000107946,-0.006926185,0.000335122
100,20,0,30,90,-30,0,10,6,0.064424907,-0.001851499,-0.025255892,-9.81E-05,-0.007022645,0.000309982
100,20,0,30,90,-30,0,10,8,0.064328453,-0.001702774,-0.025546216,-8.82E-05,-0.00711904,0.000284865
100,20,0,30,90,-30,0,15,-8,0.064354734,-0.003542379,-0.025185478,-0.00018198,-0.006863392,0.000553986
100,20,0,30,90,-30,0,15,-6,0.064423409,-0.003260681,-0.025023674,-0.000170133,-0.006842886,0.000514506
100,20,0,30,90,-30,0,15,-4,0.064491207,-0.00297879,-0.024862957,-0.000158294,-0.006822343,0.000474998
100,20,0,30,90,-30,0,15,-2,0.064558128,-0.002696706,-0.024703322,-0.000146464,-0.006801763,0.000435464
100,20,0,30,90,-30,0,15,0,0.064624172,-0.002414428,-0.024544766,-0.000134643,-0.006781142,0.000395902
100,20,0,30,90,-30,0,15,2,0.064529859,-0.002265201,-0.024832122,-0.000124857,-0.006877727,0.000370712
100,20,0,30,90,-30,0,15,4,0.064434821,-0.002116123,-0.025120458,-0.00011504,-0.006974245,0.000345546
100,20,0,30,90,-30,0,15,6,0.064339059,-0.001967195,-0.025409778,-0.000105192,-0.007070699,0.000320402
100,20,0,30,90,-30,0,15,8,0.064242573,-0.001818417,-0.025700086,-9.53E-05,-0.007167088,0.000295281
100,20,0,30,90,-30,0,20,-8,0.064273546,-0.003652762,-0.025343109,-0.000188994,-0.006913064,0.000563634
100,20,0,30,90,-30,0,20,-6,0.064342187,-0.003371015,-0.02518129,-0.000177142,-0.006892552,0.000524151
100,20,0,30,90,-30,0,20,-4,0.064409952,-0.003089077,-0.025020557,-0.000165299,-0.006872003,0.000484641
